,Unnamed: 0,image,local_image,title,description,main_category,pred_title,bleu,rouge1,rougeL,textsim,llm_judge
2002,2003,https://m.media-amazon.com/images/I/41oFzttQ7ML.jpg,./images/0052362.jpg,Pocket Mini Hit-Box SOCD Fighting Stick Controller WASD Mix-box with Cherry mx speed silver Mechanical Switches Keys Support PC Xinput PS3 DInput Switch Turbo (Hit-box layout),"Technical Specification Raspberry Pi Pico is a low-cost, high-performance microcontroller board with flexible digital interfaces. Key features include: *RP2040 microcontroller chip designed by Raspberry Pi in the United Kingdom *Dual-core Arm Cortex M0+ processor, flexible clock running up to 133 MHz *264KB of SRAM, and 2MB of on-board Flash memory *Castellated module allows soldering direct to carrier boards *USB 1.1 with device and host support *Low-power sleep and dormant modes *Drag-and-drop programming using mass storage over USB *26 × multi-function GPIO pins *2 × SPI, 2 × I2C, 2 × UART, 3 × 12-bit ADC, 16 × controllable PWM channels *Accurate clock and timer on-chip *Temperature sensor *Accelerated floating-point libraries on-chip *8 × Programmable I/O (PIO) state machines for custom peripheral support",Video Games,Raspberry Pi Pico Microcontroller Board,0.0,0.0,0.0,0.29871049523353577,0
2003,2004,https://m.media-amazon.com/images/I/81Ff+USZDhL._SL1500_.jpg,./images/0052149.jpg,"Epindon Thrustmaster eSwap X/S XR Pro Controller Replacement Stick Module Kit with FPS Tension (XBOX,PS4,PC) NEW","Product Including:
● analog stick module 1Unit(170g, plastic housing NOT INCLUDE) ● T2.0 screwdriver",Video Games,Analog Stick Module and T2.0 Screwdriver,0.016306386699013735,0.15384615384615385,0.15384615384615385,0.3530291020870209,2
2004,2005,https://m.media-amazon.com/images/I/81QxMZyOdYL._SL1500_.jpg,./images/0052399.jpg,Atomic Heart (Xbox Series X),"Welcome to a utopian world of wonders and perfection, in which humans live in harmony with their loyal and fervent robots.  Well, that's how it used to be. With the launch of the latest robot-control system mere days away, only a tragic accident or a global conspiracy could disrupt it…  The unstoppable course of technology along with secret experiments have brought rise to mutant creatures, terrifying machines and superpowered robots—all suddenly rebelling against their creators. Only you can stop them and find out what lies behind the idealized world.  Using the combat abilities granted by your experimental power glove, your arsenal of blades and cutting-edge weaponry, fight for your life in explosive and frenetic encounters. Adapt your fighting style to each unique opponent. Combine your skills and resources, use the environment and upgrade your equipment to overcome challenges and fight for good.",Video Games,Fight for Your Life in a Dystopian World,0.0,0.0,0.0,0.15995870530605316,2
2005,2006,https://m.media-amazon.com/images/I/31gAYtQUWjL.jpg,./images/0052150.jpg,Arcade Joystick Clear Bullet Topball Top ball Handle For Sanwa JLF-TP-8YT joystick Seimitsu Pro Edition Stick (Clear red),"Buttlet-Topball Top ball Handle Replacement for Sanwa JLF-TP-8YT joystick Seimitsu Joysticktop ball top handle The most welcomed topball is avialble to order now, more colors available",Video Games,Topball Handle Replacement for Sanwa Joystick,0.00781358622075126,0.3846153846153846,0.3846153846153846,0.7688239812850952,3
2006,2007,https://m.media-amazon.com/images/I/513aHuwa+nL._SL1500_.jpg,./images/0052273.jpg,Collective Minds PSVR2 Showcase Premium PSVR2 Charger and Display Stand (Includes AC Adapter for Fastest Charging),"Need a place to store your PSVR2 Headset and controllers safely when not in use? Look no further than the ultra-premium Collective Minds PSVR2 Showcase Charge & Display Stand. It is the most complete solution for your PSVR2 needs. Featuring a premium finish that elegantly displays your PSVR2 headset, the stand also features storage for both VR2 Sense controllers. The magnetic charging system allows for easy drop-in and charge functionality and the AC adapter provides the fastest charge time possible.",Video Games,"""Ultra-Premium PSVR2 Charge & Display Stand for Safe Storage and Charging""",0.03181666263684492,0.5185185185185185,0.4444444444444444,0.7247089147567749,3
2007,2008,https://m.media-amazon.com/images/I/51Uk5JmZTjL._SL1500_.jpg,./images/0050531.jpg,"Screen Auto Clicker For Phone:3 Speed Physical Tapper, Simulated Finger Continuous Click, Compatible With Android And IOS, Suitable For Tik Tok Live, Lightning Deal, Reward Tasks (WHITE)","What can be more boring and tiresome than a task that requires repetitive clicking or tapping? There are numerous activities, including many online games that demand the user to tap the screen at a particular point in case of a mobile device, click a mouse or keyboard key in case of a PC, MAC repetitively and at a good speed.
In the majority of such tasks, the user’s CPS rate (Clicks per Second) is a major factor to be considered. Most online games depend almost entirely on how fast you can click/tap.
A clever and very convenient solution to this dilemma is the Auto clicker.
An auto clicker is a tool to free your fingers that takes over this duty and performs repetitive clicks and taps on behalf of the user. It replaces manual clicking/tapping with fast and ceaseless automatic clicking/tapping.
With an auto clicker, you will be able to escape the monotonous task of repeated clicking/tapping and are bound to perform much better in online games like Minecraft as well.
If you are an IOS/Android user in search of an auto clicker, you might have faced difficulty finding an application compatible with your IOS/Android operating system because there are not a lot of auto clickers for IOS/Android free in the market and you don't know if these apps are safe for your electronics, but our physical auto clicker solves this problem very perfectly, the existence of this product makes it possible for you to have an excellent experience while playing games, very safe and without the fear of being detected by anti-cheat systems.",Video Games,Auto Clicker,1.178471207326001e-06,0.13333333333333333,0.13333333333333333,0.552032470703125,2
2008,2009,https://m.media-amazon.com/images/I/918BfFOKtIL._SL1500_.jpg,./images/0052411.jpg,Pikmin 4 - Nintendo Switch,"Raise a crop of plantlike Pikmin and guide them on an endearing expedition!
Meet Pikmin, small, plantlike creatures you can grow, pluck, guide, and send into battle with enemies multiple times their size! These loyal, curious helpers come in different types, including fire-resistant Red Pikmin and brand-new Ice Pikmin. The fate of your Pikmin is yours to decide—will you carefully avoid danger or rush into situations despite potential…losses?
Create your own explorer and navigate a big planet from a pint-sized perspective
Customize your look then embark on a journey to find and rescue fellow explorers. Traverse a world that seems larger than life as you see everyday objects like plants, benches, and pots tower over your explorer and Pikmin. Revisit these diverse areas at night and use brand-new Glow Pikmin to light the way forward…just watch out for berserk wildlife.
Go explorer vs. explorer in Dandori Battles
In the world of the Pikmin™ 4 game, explorers like to get in on some friendly competition. Throughout the story you’ll encounter characters itching to compete in Dandori Battles—see who can collect the most objects within the time limit. Gathering plenty of Pikmin to carry even more treasure is a key part of Dandori Battle strategy. You can also face off in Dandori Battles on the same system against a friend or family member, with more stages to play as the story progresses.",Video Games,Pikmin 4: The Ultimate Exploration Adventure,0.040824829046386304,0.4,0.4,0.5851860642433167,3
2009,2010,https://m.media-amazon.com/images/I/61ANxLY4TuL._SL1500_.jpg,./images/0052551.jpg,XBERSTAR 4in1 Storage Box Protective Case for GameBoy GBA GBASP Game Cartridge Card (Clear black),"Features: Compact and lightweight, easy to carry Made of high quality PP plastic, non-toxic, eco-friendly and durable in use It protects your game cartridge from scratches, wear and damage Two-layer integrate design, large storage space, it can store eight GBA cards Transparent appearance is convenient to take out the game cartridge you want Note: storage box only, the game cards in the pictures are not included Specifications: Colors: Transparent white, Transparent black Material: PP plastic Suitable for: GBA GBASP Game Cartridge Packing includes: 1 x Card Storage Box (PC) Note:Not include Game Card！",Video Games,Compact GBA Cartridge Storage Box,0.018286505566016496,0.4,0.2,0.5862811803817749,3
2010,2011,https://m.media-amazon.com/images/I/71lGhOMLI7L._SL1500_.jpg,./images/0052177.jpg,WILD HEARTS - STANDARD EDITION - Xbox Series X|S [Digital Code],"Master ancient tech to hunt down giant beasts. WILD HEARTS is a twist on the hunting genre where ancient tech gives you a fighting chance against giant nature-infused beasts. Set in a fantasy feudal Japan, hunt alone or with friends in seamless co-op.No one remembers why the Kemono began their rampage through a once prosperous Azuma. Fueled by desperation, these giant beasts wield the power of primal nature at its most destructive. For a while, it seemed that none could stand against their overwhelming might. But hope arrives in the form of a formidable hunter, armed with deadly weapons and ancient technology called Karakuri that could turn the tide of battle. Developed by Omega Force, the Japanese studio behind the DYNASTY WARRIORS franchise, WILD HEARTS takes you on an epic adventure set in a fantasy world inspired by feudal Japan. The hunt begins February 17, 2023.
Xbox Live
account required to download and install.",Video Games,"WILD HEARTS: Master Ancient Tech, Hunt Giant Beasts",0.019090277826420414,0.22222222222222224,0.22222222222222224,0.48997044563293457,2
2011,2012,https://m.media-amazon.com/images/I/71FEpbopY1L._SL1500_.jpg,./images/0052357.jpg,"HYPERCASE Travel Bag Compatible with Nintendo Switch/Lite/OLED Models, Portable Waterproof Backpack Game Carrying Case for Tears of The Kingdom with Shoulder Straps, Case for Accessories Storage.","【Features】
➤ Theme for tears of the kingdom shoulder bag for Nintendo Switch, black style, stitching leather and Oxford fabric.
➤ Waterproof and dirty-resistant, non-fading and anti-wrinkle.
➤ Double layer storage space, bimetal zipper head, soft fabric attached inside the bag to prevent items from cutting each other.
➤ Switch shoulder bag mesh pocket barrier in the back to effectively dissipate heat and avoid high temperature damage to equipment.
➤ Wide adjustable straps for easy operation and comfortable shoulders.
➤ The shoulder strap for Nintendo Switch travel bag is fixed by the buckle, which has high security and won't slack easily.
➤ Moderate size, portable travel and convenient storage.
【Compatibility】
Compatible with Nintendo Switch/OLED/Lite models.
【Specification】
Length and width size: 4.52 inches * 4.72 inches
First story height: 7.48 inches
Second story height: 10.23 inches
【You Can Get】
1 * Tears of the kingdom shoulder bag for Nintendo Switch/OLED/Lite
2 * Tears of the kingdom thumb caps
Long-term friendly customer service
If you have any questions, please feel free to contact us.",Video Games,Tears of the Kingdom Shoulder Bag for Nintendo Switch,0.010490472313724826,0.4864864864864865,0.3243243243243243,0.6478911638259888,2
2012,2013,https://m.media-amazon.com/images/I/51lgtqwGuwL._SL1500_.jpg,./images/0061555.jpg,"WiFi Extender, WiFi Booster 1200Mbps 2.4&5GHz Dual Band(10800sq.ft) WiFi Repeater, WiFi Range Extender &105 Devices 1-Tap Setup，4 Antennas 360° Full Coverage, Ethernet Port","WiFi Extender, WiFi Booster 1200Mbps",Video Games,"""1200Mbps WiFi Extender""",0.00014459911715034422,0.1875,0.1875,0.646885871887207,3
2013,2014,https://m.media-amazon.com/images/I/71dUnC3XO5L._SL1500_.jpg,./images/0052367.jpg,"GLDRAM Game Card Case for Nintendo Switch/Lite/OLED, Soft Lining Game Case Storage with 48 Game Card Slots & 24 Micro SD Card Slots, Game Cartridge Holder with Magnetic Closure for Zelda - White","Characteristic：
✅Print: for Tears of the Kingdom Edition.
✅Can hold 48 game cards and 24 Micro SD cards.
✅All-round protection game card, hard shell and soft lining.
✅High quality ABS material, durable and waterproof.
✅Powerful Magnetic, keep the case tightly closed.
✅Humanized design: Finger arc groove, Convenient opening.
✅Compact and Lightweight, Easy to Carry.
✅1:1 restore card size, safely and reliably.
Note:
❌ Not include the switch and switch card.
❌ Not suitable for DS card or 3DS card.",Video Games,Tears of the Kingdom Edition Game Case,0.0017025265274354896,0.1,0.1,0.317684143781662,1
